"month","year","park","ndvi_monthly_mean"
1,2014,"FUND",0.133300606047391
2,2014,"FUND",0.455475336098136
3,2014,"FUND",0.20538734127415
4,2014,"FUND",0.20081290569786
5,2014,"FUND",0.156821725352022
6,2014,"FUND",0.484229419212496
7,2014,"FUND",0.424796813465024
8,2014,"FUND",0.219018010886957
9,2014,"FUND",0.260765126099468
10,2014,"FUND",0.167551849533767
11,2014,"FUND",0.257670741811849
12,2014,"FUND",0.472714969043491
1,2015,"FUND",0.177908232514741
2,2015,"FUND",0.560005384281774
3,2015,"FUND",0.211111397802695
4,2015,"FUND",0.177597483645929
5,2015,"FUND",0.232888905459307
6,2015,"FUND",0.41204994952126
7,2015,"FUND",0.322101616107799
8,2015,"FUND",0.170022776202429
9,2015,"FUND",0.359038711669987
10,2015,"FUND",0.181471085829599
11,2015,"FUND",0.392956363779581
12,2015,"FUND",0.521904469673131
1,2016,"FUND",0.340687272337904
2,2016,"FUND",0.382067188730677
3,2016,"FUND",0.207121565765264
4,2016,"FUND",0.198950679289919
5,2016,"FUND",0.264210361827432
6,2016,"FUND",0.456061742241775
7,2016,"FUND",0.400411262394715
8,2016,"FUND",0.201642619612136
9,2016,"FUND",0.22857540394398
10,2016,"FUND",0.211117499594882
11,2016,"FUND",0.341709343201733
12,2016,"FUND",0.461092450350208
1,2017,"FUND",0.165393005015796
2,2017,"FUND",0.495652028632245
3,2017,"FUND",0.21550491204199
4,2017,"FUND",0.207804274775346
5,2017,"FUND",0.214645112323585
6,2017,"FUND",0.454666136791054
7,2017,"FUND",0.410483535503322
8,2017,"FUND",0.232932966942828
9,2017,"FUND",0.278297347820607
10,2017,"FUND",0.309811641866459
11,2017,"FUND",0.431856444371393
12,2017,"FUND",0.447406556891442
1,2018,"FUND",0.207761641306297
2,2018,"FUND",0.485458225271573
3,2018,"FUND",0.279668988306245
4,2018,"FUND",0.138394778420997
5,2018,"FUND",0.214448333120372
6,2018,"FUND",0.572114797958551
7,2018,"FUND",0.408487904446835
8,2018,"FUND",0.135370747624719
9,2018,"FUND",0.400514671612052
10,2018,"FUND",0.21668383847357
11,2018,"FUND",0.24936318139834
12,2018,"FUND",0.476383231848683
1,2019,"FUND",0.142328990154643
2,2019,"FUND",0.513504924071768
3,2019,"FUND",0.218947580550141
4,2019,"FUND",0.282272889455712
5,2019,"FUND",0.200052683312764
6,2019,"FUND",0.506150379031897
7,2019,"FUND",0.407493434033213
8,2019,"FUND",0.253944037018828
9,2019,"FUND",0.19174194451681
10,2019,"FUND",0.1888623986871
11,2019,"FUND",0.343707802946785
12,2019,"FUND",0.447267954772377
1,2020,"FUND",0.265750833373647
2,2020,"FUND",0.506948824644539
3,2020,"FUND",0.156739980489333
4,2020,"FUND",0.178565621663925
5,2020,"FUND",0.15536182810682
6,2020,"FUND",0.407057575534514
7,2020,"FUND",0.461427172430633
8,2020,"FUND",0.176372922785897
9,2020,"FUND",0.303524318406625
10,2020,"FUND",0.227541565803806
11,2020,"FUND",0.293086566064069
12,2020,"FUND",0.465453964726319
1,2021,"FUND",0.268719418625062
2,2021,"FUND",0.494101009872277
3,2021,"FUND",0.285451808534884
4,2021,"FUND",0.174160092210443
5,2021,"FUND",0.175876832804802
6,2021,"FUND",0.303652979632646
7,2021,"FUND",0.392881767228516
8,2021,"FUND",0.24887614880149
9,2021,"FUND",0.274074065812785
10,2021,"FUND",0.289203105566057
11,2021,"FUND",0.285428408930268
12,2021,"FUND",0.388119292471906
1,2010,"GBIS",0.245566057156207
2,2010,"GBIS",0.279475308699237
3,2010,"GBIS",-0.0148303915825436
4,2010,"GBIS",0.0126493452809434
5,2010,"GBIS",-0.00183344711426575
6,2010,"GBIS",0.39347470733958
7,2010,"GBIS",0.289818652017012
8,2010,"GBIS",0.122328048733742
9,2010,"GBIS",0.344019456497174
10,2010,"GBIS",0.103547992641925
11,2010,"GBIS",0.221356682178768
12,2010,"GBIS",0.154986685034159
1,2011,"GBIS",0.156849019125623
2,2011,"GBIS",0.335507928636919
3,2011,"GBIS",0.0255221771234551
4,2011,"GBIS",0.0159860302898667
5,2011,"GBIS",-0.00538005370148797
6,2011,"GBIS",0.451395162174216
7,2011,"GBIS",0.34038083093508
8,2011,"GBIS",0.0365135690745529
9,2011,"GBIS",0.169750887263867
10,2011,"GBIS",0.112509817415714
11,2011,"GBIS",0.182125263723444
12,2011,"GBIS",0.258222467442475
1,2012,"GBIS",0.20902225304418
2,2012,"GBIS",0.335408972894065
3,2012,"GBIS",-0.0106356516079656
4,2012,"GBIS",0.0160737405204562
5,2012,"GBIS",-0.00726601243311262
6,2012,"GBIS",0.456023187496111
7,2012,"GBIS",0.350068715989937
8,2012,"GBIS",0.0951592067568848
9,2012,"GBIS",0.274213207435711
10,2012,"GBIS",0.0432304166591335
11,2012,"GBIS",0.102580468761514
12,2012,"GBIS",0.341863961846675
1,2013,"GBIS",0.106500263743709
2,2013,"GBIS",0.419224891566218
3,2013,"GBIS",-0.0137772546187088
4,2013,"GBIS",0.00217834179763481
5,2013,"GBIS",-0.00635540320894464
6,2013,"GBIS",0.381776177396132
7,2013,"GBIS",0.339556810965859
8,2013,"GBIS",0.0299821118344101
9,2013,"GBIS",0.302596168799255
10,2013,"GBIS",0.0402700515657694
11,2013,"GBIS",0.188618408038771
12,2013,"GBIS",0.371102285065354
1,2014,"GBIS",0.0828604170457947
2,2014,"GBIS",0.422179552580798
3,2014,"GBIS",0.106406388998483
4,2014,"GBIS",0.0521644231708577
5,2014,"GBIS",0.0448177777825544
6,2014,"GBIS",0.503920610402495
7,2014,"GBIS",0.439605556039531
8,2014,"GBIS",0.0616405913726978
9,2014,"GBIS",0.271542778231617
10,2014,"GBIS",0.082306172755425
11,2014,"GBIS",0.182063580642328
12,2014,"GBIS",0.364808621434354
1,2015,"GBIS",0.199368390379555
2,2015,"GBIS",0.388738578896151
3,2015,"GBIS",0.0492500000715344
4,2015,"GBIS",0.0718441355872163
5,2015,"GBIS",0.077312222032844
6,2015,"GBIS",0.571421388581801
7,2015,"GBIS",0.472994345959311
8,2015,"GBIS",0.0651216665486536
9,2015,"GBIS",0.326991666908939
10,2015,"GBIS",0.20834367879821
11,2015,"GBIS",0.243592262940127
12,2015,"GBIS",0.433925833877921
1,2016,"GBIS",0.327704309135881
2,2016,"GBIS",0.521149999960183
3,2016,"GBIS",0.0665538888498644
4,2016,"GBIS",0.0712885059608125
5,2016,"GBIS",0.056451666765779
6,2016,"GBIS",0.545874137489832
7,2016,"GBIS",0.531221155437674
8,2016,"GBIS",0.118181547600523
9,2016,"GBIS",0.403247222186857
10,2016,"GBIS",0.2113000001533
11,2016,"GBIS",0.261182144179817
12,2016,"GBIS",0.455174404588311
1,2017,"GBIS",0.233411389806393
2,2017,"GBIS",0.434389101970774
3,2017,"GBIS",0.0887105556552412
4,2017,"GBIS",0.0510913691296819
5,2017,"GBIS",0.059301666613025
6,2017,"GBIS",0.457603737393207
7,2017,"GBIS",0.436800574359961
8,2017,"GBIS",0.0959568966608965
9,2017,"GBIS",0.280836111812484
10,2017,"GBIS",0.102623275531632
11,2017,"GBIS",0.274191071377376
12,2017,"GBIS",0.402569885985214
1,2018,"GBIS",0.142471726225075
2,2018,"GBIS",0.420072839880266
3,2018,"GBIS",0.0694680555788096
4,2018,"GBIS",0.0388470239721072
5,2018,"GBIS",0.0487116068851461
6,2018,"GBIS",0.501837644956304
7,2018,"GBIS",0.390700288031687
8,2018,"GBIS",0.0927749997862677
9,2018,"GBIS",0.340123809148397
10,2018,"GBIS",0.101660287355087
11,2018,"GBIS",0.114499555300853
12,2018,"GBIS",0.375561781889765
1,2019,"GBIS",0.107428161086076
2,2019,"GBIS",0.547970831910343
3,2019,"GBIS",0.0552017241702404
4,2019,"GBIS",0.0426858025257985
5,2019,"GBIS",0.0718311732824628
6,2019,"GBIS",0.540023889599964
7,2019,"GBIS",0.427102500129375
8,2019,"GBIS",0.0621919355381146
9,2019,"GBIS",0.228700555561603
10,2019,"GBIS",0.122154252624979
11,2019,"GBIS",0.291978161908977
12,2019,"GBIS",0.35422435935773
1,2020,"GBIS",0.258654939756815
2,2020,"GBIS",0.359063095129432
3,2020,"GBIS",0.119570429539974
4,2020,"GBIS",0.0615386904051927
5,2020,"GBIS",0.0428075002896916
6,2020,"GBIS",0.422251785656579
7,2020,"GBIS",0.559669446505573
8,2020,"GBIS",0.0884559136678335
9,2020,"GBIS",0.372565477565762
10,2020,"GBIS",0.18093388903088
11,2020,"GBIS",0.165547322021336
12,2020,"GBIS",0.314800001160809
1,2021,"GBIS",0.266684615178292
2,2021,"GBIS",0.497801282444921
3,2021,"GBIS",0.0841783330135291
4,2021,"GBIS",0.0706983951517056
5,2021,"GBIS",0.0681131672540453
6,2021,"GBIS",0.264647222041968
7,2021,"GBIS",0.430762067398121
8,2021,"GBIS",0.125621944410307
9,2021,"GBIS",0.369354628496497
10,2021,"GBIS",0.138222222985671
11,2021,"GBIS",0.166837643208038
12,2021,"GBIS",0.34540316246095
1,2010,"GLAC",0.0355656345719231
2,2010,"GLAC",0.149890316642121
3,2010,"GLAC",0.027203116630373
4,2010,"GLAC",0.0359938914389129
5,2010,"GLAC",0.0232437150555059
6,2010,"GLAC",0.152193848811226
7,2010,"GLAC",0.0591412371701218
8,2010,"GLAC",0.0417389610009949
9,2010,"GLAC",0.0360772448650875
10,2010,"GLAC",0.0353703470216683
11,2010,"GLAC",0.133917251978675
12,2010,"GLAC",0.129281718146892
1,2011,"GLAC",0.0367958462459905
2,2011,"GLAC",0.216132142772626
3,2011,"GLAC",0.0275749313483913
4,2011,"GLAC",0.0371049137716212
5,2011,"GLAC",0.024858342185031
6,2011,"GLAC",0.105015704475502
7,2011,"GLAC",0.0429283373532008
8,2011,"GLAC",0.0303114663955492
9,2011,"GLAC",0.029833336675555
10,2011,"GLAC",0.0311780971852123
11,2011,"GLAC",0.0636238896375594
12,2011,"GLAC",0.237560705750306
1,2012,"GLAC",0.0306146391759812
2,2012,"GLAC",0.258521791632205
3,2012,"GLAC",0.020794334408238
4,2012,"GLAC",0.0345152442498756
5,2012,"GLAC",0.024750124815209
6,2012,"GLAC",0.124526845262973
7,2012,"GLAC",0.0294843878973746
8,2012,"GLAC",0.0307352224531479
9,2012,"GLAC",0.0367645376245722
10,2012,"GLAC",0.0316160937210292
11,2012,"GLAC",0.0995754935360934
12,2012,"GLAC",0.272344811166359
1,2013,"GLAC",0.0404289003601176
2,2013,"GLAC",0.167842304829157
3,2013,"GLAC",0.0336493001554879
4,2013,"GLAC",0.0348905266499712
5,2013,"GLAC",0.0229863834228159
6,2013,"GLAC",0.189926460471041
7,2013,"GLAC",0.0607807012716522
8,2013,"GLAC",0.038799201850551
9,2013,"GLAC",0.0406280554058719
10,2013,"GLAC",0.0301487904796805
11,2013,"GLAC",0.105947358868262
12,2013,"GLAC",0.166691755372074
1,2014,"GLAC",0.0115537113628021
2,2014,"GLAC",0.215761453804113
3,2014,"GLAC",-0.00352723149325821
4,2014,"GLAC",0.0187628349265598
5,2014,"GLAC",0.00879092226331908
6,2014,"GLAC",0.234479931243954
7,2014,"GLAC",0.0616540893393102
8,2014,"GLAC",0.00935932823680152
9,2014,"GLAC",0.0129852015441134
10,2014,"GLAC",0.0180025965810543
11,2014,"GLAC",0.0748534364384551
12,2014,"GLAC",0.214219918075752
1,2015,"GLAC",0.0210120274746099
2,2015,"GLAC",0.259643099845491
3,2015,"GLAC",-0.014529957093502
4,2015,"GLAC",0.0119698974358559
5,2015,"GLAC",-0.00476838985939277
6,2015,"GLAC",0.188709656334595
7,2015,"GLAC",0.132572027487058
8,2015,"GLAC",0.0151786498158224
9,2015,"GLAC",0.0493973195644971
10,2015,"GLAC",0.00841536840461708
11,2015,"GLAC",0.130507213376104
12,2015,"GLAC",0.135968762824827
1,2016,"GLAC",0.0108032279946125
2,2016,"GLAC",0.208371426573617
3,2016,"GLAC",-0.00960796848295821
4,2016,"GLAC",0.00766268192497105
5,2016,"GLAC",-0.00473419194503926
6,2016,"GLAC",0.111545223370113
7,2016,"GLAC",0.105803214117192
8,2016,"GLAC",0.0116135648759988
9,2016,"GLAC",0.0431817858251864
10,2016,"GLAC",-0.000634197712326931
11,2016,"GLAC",0.0392656116207138
12,2016,"GLAC",0.161351798828219
1,2017,"GLAC",0.00988687284014626
2,2017,"GLAC",0.271539131400319
3,2017,"GLAC",-0.00126314502289607
4,2017,"GLAC",0.0130161406553132
5,2017,"GLAC",0.00505889698908982
6,2017,"GLAC",0.251974810925417
7,2017,"GLAC",0.0739837944111426
8,2017,"GLAC",0.00368689724424711
9,2017,"GLAC",0.0268350416716722
10,2017,"GLAC",-0.00218181058894958
11,2017,"GLAC",0.0729927188089051
12,2017,"GLAC",0.183183078554561
1,2018,"GLAC",0.00899972509481828
2,2018,"GLAC",0.262333907370267
3,2018,"GLAC",-0.00609652357710476
4,2018,"GLAC",0.00416633705243647
5,2018,"GLAC",-0.00767834120370478
6,2018,"GLAC",0.24426828171316
7,2018,"GLAC",0.083918556686535
8,2018,"GLAC",0.0140185567069502
9,2018,"GLAC",0.0493298116523121
10,2018,"GLAC",-0.00291207841208581
11,2018,"GLAC",0.0659918098234244
12,2018,"GLAC",0.0932500000758158
1,2019,"GLAC",0.0174056357634793
2,2019,"GLAC",0.195670614292402
3,2019,"GLAC",-0.0160109715042436
4,2019,"GLAC",0.0139067590436886
5,2019,"GLAC",-0.00194444902929456
6,2019,"GLAC",0.124904089383621
7,2019,"GLAC",0.0795987242076966
8,2019,"GLAC",0.0216375949139529
9,2019,"GLAC",0.0231195117011677
10,2019,"GLAC",0.00805518290642089
11,2019,"GLAC",0.0307057744830768
12,2019,"GLAC",0.107429468906577
1,2020,"GLAC",0.0113041924630225
2,2020,"GLAC",0.254138741858418
3,2020,"GLAC",-0.00527959925356993
4,2020,"GLAC",0.00703776436798382
5,2020,"GLAC",-0.0115421886864297
6,2020,"GLAC",0.148191202759706
7,2020,"GLAC",0.0327692439947763
8,2020,"GLAC",0.0125092544456967
9,2020,"GLAC",0.00854980861787885
10,2020,"GLAC",0.00538058048420297
11,2020,"GLAC",0.0534122258953201
12,2020,"GLAC",0.222704802279037
1,2021,"GLAC",0.0141425429693506
2,2021,"GLAC",0.168428713281268
3,2021,"GLAC",-0.00962660838607252
4,2021,"GLAC",0.00899686050241793
5,2021,"GLAC",-0.00133695842793447
6,2021,"GLAC",0.301749018946713
7,2021,"GLAC",0.114727609067434
8,2021,"GLAC",0.017138862107874
9,2021,"GLAC",0.0207520962195924
10,2021,"GLAC",-0.00211986507689542
11,2021,"GLAC",0.0486630164118905
12,2021,"GLAC",0.119438694170244
1,2010,"IVVA",-0.0103712384993931
2,2010,"IVVA",0.161664191767754
4,2010,"IVVA",-0.0171524140378989
6,2010,"IVVA",0.216080048364043
7,2010,"IVVA",0.215164178176207
8,2010,"IVVA",-0.00502637856603236
9,2010,"IVVA",0.0331141808972935
10,2010,"IVVA",-0.0336386943560204
11,2010,"IVVA",-0.00172389599226236
12,2010,"IVVA",0.107301693425089
1,2011,"IVVA",-0.00674239744617726
2,2011,"IVVA",0.246434420238578
4,2011,"IVVA",-0.0184235721170471
6,2011,"IVVA",0.205098862651367
7,2011,"IVVA",0.182868587392654
8,2011,"IVVA",-0.00533760247584373
9,2011,"IVVA",0.0336165817005336
10,2011,"IVVA",-0.0346634074118188
11,2011,"IVVA",-0.000486636065413695
12,2011,"IVVA",0.0902310621130911
1,2012,"IVVA",-0.0092978072070413
2,2012,"IVVA",0.217045514057841
4,2012,"IVVA",-0.0248757610771405
6,2012,"IVVA",0.257659049524143
7,2012,"IVVA",0.244750174728538
8,2012,"IVVA",-0.0011700585903232
9,2012,"IVVA",0.0105362119273463
10,2012,"IVVA",-0.0268055566159883
11,2012,"IVVA",0.0442329954278105
12,2012,"IVVA",0.129063084209806
1,2013,"IVVA",-0.00569726497320041
2,2013,"IVVA",0.24279944959141
4,2013,"IVVA",-0.0169540344104437
6,2013,"IVVA",0.253167661454384
7,2013,"IVVA",0.179495488812631
8,2013,"IVVA",-0.00506964315686544
9,2013,"IVVA",-0.0126061276444193
10,2013,"IVVA",-0.017772697006537
11,2013,"IVVA",0.0063965538118461
12,2013,"IVVA",0.0977620467876148
1,2014,"IVVA",-0.0259627451491246
2,2014,"IVVA",0.317824299346193
4,2014,"IVVA",-0.051049953007238
6,2014,"IVVA",0.375090831238995
7,2014,"IVVA",0.34093538496524
8,2014,"IVVA",-0.0328000861781928
9,2014,"IVVA",0.0366281889116983
10,2014,"IVVA",-0.0661908272463972
11,2014,"IVVA",-0.0335264881677277
12,2014,"IVVA",0.147777329806703
1,2015,"IVVA",-0.0287117650944617
2,2015,"IVVA",0.235078569690212
4,2015,"IVVA",-0.0575466343308554
6,2015,"IVVA",0.376278120381753
7,2015,"IVVA",0.347784829417786
8,2015,"IVVA",-0.0327184618668404
9,2015,"IVVA",0.160475227197124
10,2015,"IVVA",-0.0657505084444186
11,2015,"IVVA",-0.041933509588479
12,2015,"IVVA",0.101749055421329
1,2016,"IVVA",-0.0317975039963936
2,2016,"IVVA",0.280297513849687
4,2016,"IVVA",-0.0572299757740931
6,2016,"IVVA",0.381209229633647
7,2016,"IVVA",0.25089971453351
8,2016,"IVVA",-0.0361744567142617
9,2016,"IVVA",0.0642868713705893
10,2016,"IVVA",-0.0569403889806134
11,2016,"IVVA",0.0838150663842611
12,2016,"IVVA",0.179330000163029
1,2017,"IVVA",-0.0262719487622092
2,2017,"IVVA",0.307444590982389
4,2017,"IVVA",-0.0518725537341083
6,2017,"IVVA",0.472452480663541
7,2017,"IVVA",0.408949309369623
8,2017,"IVVA",-0.0239883192433853
9,2017,"IVVA",0.0826623110889069
10,2017,"IVVA",-0.0639125043435
11,2017,"IVVA",-0.0101729315905606
12,2017,"IVVA",0.178365057820789
1,2018,"IVVA",-0.0290666962645903
2,2018,"IVVA",0.288082102856707
4,2018,"IVVA",-0.0428631847139166
6,2018,"IVVA",0.375165896109156
7,2018,"IVVA",0.22882567452758
8,2018,"IVVA",-0.0323894268616208
9,2018,"IVVA",0.00991373048667843
10,2018,"IVVA",-0.0713413093962059
11,2018,"IVVA",-0.0276186002730266
12,2018,"IVVA",0.187965802895007
1,2019,"IVVA",-0.0276791645976237
2,2019,"IVVA",0.170027544424244
4,2019,"IVVA",-0.0566943145276574
6,2019,"IVVA",0.407680414831147
7,2019,"IVVA",0.390983165862198
8,2019,"IVVA",-0.0315410912371761
9,2019,"IVVA",0.0564345375476036
10,2019,"IVVA",-0.0335947418019486
11,2019,"IVVA",0.0361679148138468
12,2019,"IVVA",0.210445179576884
1,2020,"IVVA",-0.00891560076200781
2,2020,"IVVA",0.292399617142003
4,2020,"IVVA",-0.0463364429389915
6,2020,"IVVA",0.293330622299884
7,2020,"IVVA",0.363487124308061
8,2020,"IVVA",-0.0179438931450085
9,2020,"IVVA",0.128519049933287
10,2020,"IVVA",-0.0532577499157463
11,2020,"IVVA",0.00360083461710286
12,2020,"IVVA",0.130848009384938
1,2021,"IVVA",-0.013765810298143
2,2021,"IVVA",0.276230822927475
4,2021,"IVVA",-0.0508527800281273
6,2021,"IVVA",0.35719468233894
7,2021,"IVVA",0.382416164111793
8,2021,"IVVA",-0.0266443125475711
9,2021,"IVVA",0.0657256725008824
10,2021,"IVVA",-0.0719591011643225
11,2021,"IVVA",-0.0323601597631229
12,2021,"IVVA",0.187616203297435
1,2010,"JASP",0.0567061909128836
2,2010,"JASP",0.0959265172453429
3,2010,"JASP",0.0614689265266895
4,2010,"JASP",0.0566669958220156
5,2010,"JASP",0.0468131263718185
6,2010,"JASP",0.136575601109273
7,2010,"JASP",0.0616138342604429
8,2010,"JASP",0.0502896927212626
9,2010,"JASP",0.0323058351264697
10,2010,"JASP",0.0546892033750655
11,2010,"JASP",0.134727090943298
12,2010,"JASP",0.101933305937686
1,2011,"JASP",0.0400508663275088
2,2011,"JASP",0.149260848215864
3,2011,"JASP",0.0446078514572055
4,2011,"JASP",0.0451104102809908
5,2011,"JASP",0.0387736946730187
6,2011,"JASP",0.0989900469731491
7,2011,"JASP",0.0524272845220574
8,2011,"JASP",0.0372283548362733
9,2011,"JASP",0.0384554948116669
10,2011,"JASP",0.050925839989806
11,2011,"JASP",0.0822194993882777
12,2011,"JASP",0.191560843425266
1,2012,"JASP",0.0349929395724322
2,2012,"JASP",0.19246647940817
3,2012,"JASP",0.0484356945328922
4,2012,"JASP",0.058332956101979
5,2012,"JASP",0.0388754442870169
6,2012,"JASP",0.12422631933397
7,2012,"JASP",0.049266714551124
8,2012,"JASP",0.0419624990910999
9,2012,"JASP",0.0520940107564077
10,2012,"JASP",0.042657580213612
11,2012,"JASP",0.0645714130634703
12,2012,"JASP",0.24051239286955
1,2013,"JASP",0.0376976994855848
2,2013,"JASP",0.142796914888479
3,2013,"JASP",0.0383232437078124
4,2013,"JASP",0.0414363581273609
5,2013,"JASP",0.0401598670965462
6,2013,"JASP",0.14533790337432
7,2013,"JASP",0.0663311755518138
8,2013,"JASP",0.0402100655581002
9,2013,"JASP",0.0540262145845939
10,2013,"JASP",0.0476328228021856
11,2013,"JASP",0.106635316028555
12,2013,"JASP",0.204902431241739
1,2014,"JASP",0.0198817672846617
2,2014,"JASP",0.188729226339162
3,2014,"JASP",0.0324149558675105
4,2014,"JASP",0.0464659275063984
5,2014,"JASP",0.0361096873288114
6,2014,"JASP",0.21916514160617
7,2014,"JASP",0.0671408415427657
8,2014,"JASP",0.025546839722388
9,2014,"JASP",0.0252596904225901
10,2014,"JASP",0.027617183219639
11,2014,"JASP",0.110835954843796
12,2014,"JASP",0.174255729098624
1,2015,"JASP",0.0386750195673771
2,2015,"JASP",0.176956280053209
3,2015,"JASP",0.029834410439044
4,2015,"JASP",0.0183560338689812
5,2015,"JASP",0.0191594225825923
6,2015,"JASP",0.165635105165364
7,2015,"JASP",0.126636155571751
8,2015,"JASP",0.0351387242787221
9,2015,"JASP",0.0569678868877989
10,2015,"JASP",0.0339800674894998
11,2015,"JASP",0.138028463548784
12,2015,"JASP",0.0926878226177099
1,2016,"JASP",0.0558630917576788
2,2016,"JASP",0.163424419979689
3,2016,"JASP",0.0309944794380648
4,2016,"JASP",0.0444434781554389
5,2016,"JASP",0.0503142687544699
6,2016,"JASP",0.0962710941080791
7,2016,"JASP",0.111024010342707
8,2016,"JASP",0.0352028343786363
9,2016,"JASP",0.0989593608948391
10,2016,"JASP",0.0340363064759924
11,2016,"JASP",0.0634026291102466
12,2016,"JASP",0.156588207293649
1,2017,"JASP",0.0163302045169982
2,2017,"JASP",0.206120179446715
3,2017,"JASP",0.0471989845377277
4,2017,"JASP",0.0350797101199321
5,2017,"JASP",0.0362553102848004
6,2017,"JASP",0.20947088286074
7,2017,"JASP",0.0866388953523314
8,2017,"JASP",0.0205990923187989
9,2017,"JASP",0.0434663116443702
10,2017,"JASP",0.0149436006297629
11,2017,"JASP",0.069033569132627
12,2017,"JASP",0.120828044837105
1,2018,"JASP",0.0266834676940674
2,2018,"JASP",0.200497187202276
3,2018,"JASP",0.0365964125792439
4,2018,"JASP",0.0202668745942191
5,2018,"JASP",0.0265829063793672
6,2018,"JASP",0.18031123131676
7,2018,"JASP",0.108052537991395
8,2018,"JASP",0.0297635822956505
9,2018,"JASP",0.0869058137176141
10,2018,"JASP",0.0223737838972211
11,2018,"JASP",0.0773283235069403
12,2018,"JASP",0.0765080206225701
1,2019,"JASP",0.0402293683825842
2,2019,"JASP",0.15778079925904
3,2019,"JASP",0.0104360497780536
4,2019,"JASP",0.0271704719785717
5,2019,"JASP",0.0333141045245886
6,2019,"JASP",0.0996801939433917
7,2019,"JASP",0.0640164593373355
8,2019,"JASP",0.0495491490619255
9,2019,"JASP",0.0427953815913067
10,2019,"JASP",0.0191871671792137
11,2019,"JASP",0.0370861183484475
12,2019,"JASP",0.114249620335045
1,2020,"JASP",0.0220485070731974
2,2020,"JASP",0.217929026104359
3,2020,"JASP",0.0335687880103063
4,2020,"JASP",0.0209403514259542
5,2020,"JASP",0.00508762394221112
6,2020,"JASP",0.127513921659318
7,2020,"JASP",0.0476268629683929
8,2020,"JASP",0.0245378066321891
9,2020,"JASP",0.0211472927197422
10,2020,"JASP",0.0221195359101807
11,2020,"JASP",0.0600488620736947
12,2020,"JASP",0.17209233017758
1,2021,"JASP",0.0374691416151431
2,2021,"JASP",0.14956480615137
3,2021,"JASP",0.00604726052761524
4,2021,"JASP",0.024507894976187
5,2021,"JASP",0.0372610872653485
6,2021,"JASP",0.226728667955141
7,2021,"JASP",0.139114044643694
8,2021,"JASP",0.0346857973310745
9,2021,"JASP",0.0343761071813221
10,2021,"JASP",0.0353732954396439
11,2021,"JASP",0.0748846471293431
12,2021,"JASP",0.0968339207540921
1,2010,"KEJI",0.189679704136643
2,2010,"KEJI",0.293968921250684
3,2010,"KEJI",0.0241432692074418
4,2010,"KEJI",-0.00126009636851236
5,2010,"KEJI",-0.000115541859107645
6,2010,"KEJI",0.387465325933613
7,2010,"KEJI",0.254376602395145
8,2010,"KEJI",0.173818481198228
9,2010,"KEJI",0.337279201787323
10,2010,"KEJI",0.118129609837993
11,2010,"KEJI",0.183415628678275
12,2010,"KEJI",0.296932563618866
1,2011,"KEJI",0.210142346706135
2,2011,"KEJI",0.257023084229888
3,2011,"KEJI",0.112498661365209
4,2011,"KEJI",0.0341307941080741
5,2011,"KEJI",0.0422373062620097
6,2011,"KEJI",0.291256520749693
7,2011,"KEJI",0.244570270368018
8,2011,"KEJI",0.1505872433627
9,2011,"KEJI",0.108314386598355
10,2011,"KEJI",0.203202845138661
11,2011,"KEJI",0.173520628114583
12,2011,"KEJI",0.400201832421691
1,2012,"KEJI",0.19278420459535
2,2012,"KEJI",0.365789967485325
3,2012,"KEJI",0.0750764086921479
4,2012,"KEJI",0.0972282396401215
5,2012,"KEJI",0.0792872501118535
6,2012,"KEJI",0.408251368880156
7,2012,"KEJI",0.290611905877734
8,2012,"KEJI",0.197185211471988
9,2012,"KEJI",0.235845587961895
10,2012,"KEJI",0.211343144062318
11,2012,"KEJI",0.228976198468919
12,2012,"KEJI",0.313995461325161
1,2013,"KEJI",0.232316092837629
2,2013,"KEJI",0.401484641800045
3,2013,"KEJI",-0.0189692859527834
4,2013,"KEJI",0.0693821507578284
5,2013,"KEJI",0.067123419221734
6,2013,"KEJI",0.279883818326851
7,2013,"KEJI",0.255614144319994
8,2013,"KEJI",0.102426013128912
9,2013,"KEJI",0.22736459234227
10,2013,"KEJI",0.0887631668473775
11,2013,"KEJI",0.323878824408569
12,2013,"KEJI",0.309059480441248
1,2014,"KEJI",0.231288717900247
2,2014,"KEJI",0.405643490063721
3,2014,"KEJI",0.207997712036899
4,2014,"KEJI",0.12436942565553
5,2014,"KEJI",0.115230032337702
6,2014,"KEJI",0.481647955433713
7,2014,"KEJI",0.407104315698871
8,2014,"KEJI",0.176347862138472
9,2014,"KEJI",0.2283972735155
10,2014,"KEJI",0.192123468195965
11,2014,"KEJI",0.223847819739155
12,2014,"KEJI",0.520731106730472
1,2015,"KEJI",0.149599869255801
2,2015,"KEJI",0.512792887386657
3,2015,"KEJI",0.222652689902765
4,2015,"KEJI",0.113784044391892
5,2015,"KEJI",0.164386895796197
6,2015,"KEJI",0.446924609193301
7,2015,"KEJI",0.394739731058185
8,2015,"KEJI",0.114808892549555
9,2015,"KEJI",0.342610124412982
10,2015,"KEJI",0.247089082229088
11,2015,"KEJI",0.39536438524887
12,2015,"KEJI",0.52345864034219
1,2016,"KEJI",0.360827507345968
2,2016,"KEJI",0.485914792917614
3,2016,"KEJI",0.150892557465839
4,2016,"KEJI",0.217990129462412
5,2016,"KEJI",0.184670436019472
6,2016,"KEJI",0.493469735957473
7,2016,"KEJI",0.430659398211492
